test_num,ts_history_size,ts_distances_increase,ts_price_point_percentage,net_benefits,final_balance,initial_deposit,test_years,total_transactions,benefit_factor,expected_benefit,dd_amount,dd_percent,total_profit_percent,avg_year_profit_percent,avg_year_profit_vs_dd_ratio
2314,90,0.45,0.55,2303.41,17303.41,15000.00,3,1117,1.03,2.06,9124.94,34.97,15.36,4.88,0.14
2315,95,0.45,0.55,2253.72,17253.72,15000.00,3,1117,1.03,2.02,9097.03,34.97,15.02,4.78,0.14
2316,100,0.45,0.55,2241.56,17241.56,15000.00,3,1117,1.03,2.01,9104.72,35.00,14.94,4.75,0.14
2317,25,0.5,0.55,-315.42,14684.58,15000.00,3,1130,1.00,-0.28,9711.69,40.36,-2.10,-0.71,-0.02
2318,30,0.5,0.55,-340.04,14659.96,15000.00,3,1130,1.00,-0.30,9818.72,40.67,-2.27,-0.76,-0.02
2319,35,0.5,0.55,-412.08,14587.92,15000.00,3,1130,0.99,-0.36,9781.02,40.70,-2.75,-0.92,-0.02
2320,40,0.5,0.55,-450.31,14549.69,15000.00,3,1130,0.99,-0.40,9771.61,40.74,-3.00,-1.01,-0.02
2321,45,0.5,0.55,-276.06,14723.94,15000.00,3,1130,1.00,-0.24,9802.77,40.52,-1.84,-0.62,-0.02
2322,50,0.5,0.55,-384.42,14615.58,15000.00,3,1128,1.00,-0.34,9969.46,41.11,-2.56,-0.86,-0.02
2323,55,0.5,0.55,-265.74,14734.26,15000.00,3,1128,1.00,-0.24,9870.68,40.67,-1.77,-0.59,-0.01
2324,60,0.5,0.55,2621.77,17621.77,15000.00,3,1127,1.03,2.33,8914.76,34.03,17.48,5.52,0.16
2325,65,0.5,0.55,5538.23,20538.23,15000.00,3,1125,1.06,4.92,6689.72,24.88,36.92,11.04,0.44
2326,70,0.5,0.55,5512.88,20512.88,15000.00,3,1125,1.06,4.90,6701.11,24.93,36.75,11.00,0.44
2327,75,0.5,0.55,5166.62,20166.62,15000.00,3,1121,1.06,4.61,6852.96,25.68,34.44,10.37,0.40
2328,80,0.5,0.55,1373.16,16373.16,15000.00,3,1117,1.02,1.23,9836.06,38.02,9.15,2.96,0.08
2329,85,0.5,0.55,1540.31,16540.31,15000.00,3,1117,1.02,1.38,9486.86,36.93,10.27,3.31,0.09
2330,90,0.5,0.55,1547.25,16547.25,15000.00,3,1117,1.02,1.39,9512.33,36.98,10.32,3.33,0.09
2331,95,0.5,0.55,1530.51,16530.51,15000.00,3,1117,1.02,1.37,9513.02,37.00,10.20,3.29,0.09
2332,100,0.5,0.55,1580.36,16580.36,15000.00,3,1117,1.02,1.41,9447.90,36.77,10.54,3.40,0.09
2333,55,0.1,0.6,-1767.50,13232.50,15000.00,3,986,0.97,-1.79,6299.82,36.34,-11.78,-4.09,-0.11
2334,55,0.15,0.6,863.33,15863.33,15000.00,3,988,1.01,0.87,6967.17,40.21,5.76,1.88,0.05
2335,30,0.2,0.6,2615.55,17615.55,15000.00,3,986,1.04,2.65,4820.92,25.58,17.44,5.50,0.22
2336,35,0.2,0.6,2666.17,17666.17,15000.00,3,986,1.04,2.70,4821.72,25.51,17.77,5.60,0.22
2337,40,0.2,0.6,2650.40,17650.40,15000.00,3,986,1.04,2.69,4809.97,25.49,17.67,5.57,0.22
2338,45,0.2,0.6,2556.00,17556.00,15000.00,3,983,1.04,2.60,4916.56,26.03,17.04,5.38,0.21
2339,55,0.2,0.6,2543.67,17543.67,15000.00,3,983,1.04,2.59,4875.99,25.88,16.96,5.36,0.21
2340,60,0.2,0.6,-377.85,14622.15,15000.00,3,982,0.99,-0.38,6623.45,35.95,-2.52,-0.85,-0.02
2341,30,0.25,0.6,2418.95,17418.95,15000.00,3,986,1.04,2.45,4969.45,26.44,16.13,5.11,0.19
2342,35,0.25,0.6,2515.63,17515.63,15000.00,3,986,1.04,2.55,4969.31,26.30,16.77,5.30,0.20
2343,40,0.25,0.6,2435.65,17435.65,15000.00,3,986,1.04,2.47,4959.02,26.37,16.24,5.14,0.19
2344,45,0.25,0.6,2407.16,17407.16,15000.00,3,983,1.04,2.45,5052.15,26.77,16.05,5.09,0.19
2345,55,0.25,0.6,2465.00,17465.00,15000.00,3,983,1.04,2.51,5033.90,26.65,16.43,5.20,0.20
2346,60,0.25,0.6,-1249.21,13750.79,15000.00,3,982,0.98,-1.27,6906.60,37.28,-8.33,-2.86,-0.08
2347,30,0.3,0.6,2044.71,17044.71,15000.00,3,986,1.03,2.07,5214.66,27.94,13.63,4.35,0.16
2348,35,0.3,0.6,2124.27,17124.27,15000.00,3,986,1.03,2.15,5213.72,27.82,14.16,4.51,0.16
2349,40,0.3,0.6,2079.91,17079.91,15000.00,3,986,1.03,2.11,5201.81,27.83,13.87,4.42,0.16
2350,45,0.3,0.6,2036.19,17036.19,15000.00,3,983,1.03,2.07,5287.94,28.23,13.57,4.33,0.15
2351,55,0.3,0.6,2066.39,17066.39,15000.00,3,983,1.03,2.10,5243.01,28.00,13.78,4.40,0.16
2352,30,0.35,0.6,1730.96,16730.96,15000.00,3,986,1.03,1.76,5352.51,28.93,11.54,3.71,0.13
2353,35,0.35,0.6,1789.15,16789.15,15000.00,3,986,1.03,1.81,5355.06,28.85,11.93,3.83,0.13
2354,40,0.35,0.6,1756.08,16756.08,15000.00,3,986,1.03,1.78,5344.38,28.86,11.71,3.76,0.13
2355,45,0.35,0.6,1614.54,16614.54,15000.00,3,983,1.02,1.64,5473.05,29.58,10.76,3.47,0.12
2356,55,0.35,0.6,1725.29,16725.29,15000.00,3,983,1.03,1.76,5437.56,29.27,11.50,3.70,0.13
2357,25,0.4,0.6,4329.90,19329.90,15000.00,3,978,1.07,4.43,6096.02,30.85,28.87,8.82,0.29
2358,30,0.4,0.6,4388.40,19388.40,15000.00,3,979,1.07,4.48,5893.47,29.93,29.26,8.93,0.30
2359,35,0.4,0.6,7183.98,22183.98,15000.00,3,980,1.12,7.33,3787.40,18.58,47.89,13.93,0.75
2360,40,0.4,0.6,7198.17,22198.17,15000.00,3,980,1.12,7.35,3789.63,18.59,47.99,13.96,0.75
2361,45,0.4,0.6,7258.03,22258.03,15000.00,3,980,1.12,7.41,3739.89,18.30,48.39,14.06,0.77
2362,50,0.4,0.6,4087.52,19087.52,15000.00,3,965,1.07,4.24,5939.84,30.48,27.25,8.36,0.27
2363,55,0.4,0.6,7293.69,22293.69,15000.00,3,980,1.12,7.44,3679.69,18.00,48.62,14.12,0.78
2364,60,0.4,0.6,4723.85,19723.85,15000.00,3,979,1.08,4.83,5552.45,28.11,31.49,9.56,0.34
2365,65,0.4,0.6,4143.19,19143.19,15000.00,3,965,1.07,4.29,5875.35,30.14,27.62,8.47,0.28
2366,70,0.4,0.6,4107.64,19107.64,15000.00,3,965,1.07,4.26,5886.94,30.25,27.38,8.40,0.28
2367,75,0.4,0.6,4101.95,19101.95,15000.00,3,965,1.07,4.25,5861.34,30.17,27.35,8.39,0.28
2368,80,0.4,0.6,4114.65,19114.65,15000.00,3,965,1.07,4.26,5872.08,30.19,27.43,8.42,0.28
2369,85,0.4,0.6,4050.58,19050.58,15000.00,3,965,1.07,4.20,5914.56,30.43,27.00,8.29,0.27
2370,90,0.4,0.6,4152.63,19152.63,15000.00,3,965,1.07,4.30,5910.80,30.28,27.68,8.49,0.28
2371,95,0.4,0.6,4103.30,19103.30,15000.00,3,965,1.07,4.25,5843.41,30.05,27.36,8.39,0.28
2372,100,0.4,0.6,4157.81,19157.81,15000.00,3,965,1.07,4.31,5847.82,29.98,27.72,8.50,0.28
2373,25,0.45,0.6,4098.48,19098.48,15000.00,3,978,1.06,4.19,6364.33,32.26,27.32,8.38,0.26
2374,30,0.45,0.6,4156.71,19156.71,15000.00,3,979,1.07,4.25,6175.21,31.41,27.71,8.50,0.27
2375,35,0.45,0.6,7076.96,22076.96,15000.00,3,980,1.11,7.22,3948.42,19.39,47.18,13.75,0.71
2376,40,0.45,0.6,7075.00,22075.00,15000.00,3,980,1.11,7.22,3952.24,19.43,47.17,13.75,0.71
2377,45,0.45,0.6,7180.78,22180.78,15000.00,3,980,1.12,7.33,3909.67,19.13,47.87,13.93,0.73
2378,50,0.45,0.6,3890.83,18890.83,15000.00,3,965,1.06,4.03,6196.12,31.83,25.94,7.99,0.25
2379,55,0.45,0.6,7210.68,22210.68,15000.00,3,980,1.12,7.36,3845.12,18.82,48.07,13.98,0.74
2380,60,0.45,0.6,4498.38,19498.38,15000.00,3,979,1.07,4.59,5850.75,29.66,29.99,9.14,0.31
2381,65,0.45,0.6,3930.70,18930.70,15000.00,3,965,1.07,4.07,6162.17,31.66,26.20,8.07,0.25
2382,70,0.45,0.6,3903.60,18903.60,15000.00,3,965,1.06,4.05,6155.66,31.68,26.02,8.02,0.25
2383,75,0.45,0.6,3862.87,18862.87,15000.00,3,965,1.06,4.00,6160.07,31.76,25.75,7.94,0.25
2384,80,0.45,0.6,3914.47,18914.47,15000.00,3,965,1.07,4.06,6149.02,31.64,26.10,8.04,0.25
2385,85,0.45,0.6,3864.94,18864.94,15000.00,3,965,1.06,4.01,6186.96,31.85,25.77,7.94,0.25
2386,90,0.45,0.6,3938.39,18938.39,15000.00,3,965,1.07,4.08,6203.52,31.78,26.26,8.08,0.25
2387,95,0.45,0.6,3864.17,18864.17,15000.00,3,965,1.06,4.00,6136.69,31.60,25.76,7.94,0.25
2388,100,0.45,0.6,3908.40,18908.40,15000.00,3,965,1.07,4.05,6148.04,31.58,26.06,8.02,0.25
2389,20,0.5,0.6,3941.96,18941.96,15000.00,3,976,1.06,4.04,6804.52,34.67,26.28,8.09,0.23
2390,25,0.5,0.6,3923.92,18923.92,15000.00,3,976,1.06,4.02,6677.41,34.12,26.16,8.05,0.24
2391,30,0.5,0.6,4025.33,19025.33,15000.00,3,977,1.07,4.12,6499.23,33.30,26.84,8.25,0.25
2392,35,0.5,0.6,7066.66,22066.66,15000.00,3,978,1.12,7.23,4152.15,20.54,47.11,13.73,0.67
2393,40,0.5,0.6,7059.98,22059.98,15000.00,3,978,1.12,7.22,4137.62,20.47,47.07,13.72,0.67
2394,45,0.5,0.6,7138.86,22138.86,15000.00,3,978,1.12,7.30,4097.36,20.21,47.59,13.86,0.69
2395,50,0.5,0.6,7086.93,22086.93,15000.00,3,978,1.12,7.25,4034.76,19.97,47.25,13.77,0.69
2396,55,0.5,0.6,7190.08,22190.08,15000.00,3,978,1.12,7.35,4035.20,19.87,47.93,13.94,0.70
2397,60,0.5,0.6,7307.77,22307.77,15000.00,3,978,1.12,7.47,4034.69,19.75,48.72,14.14,0.72
2398,65,0.5,0.6,4144.57,19144.57,15000.00,3,977,1.07,4.24,6380.55,32.55,27.63,8.47,0.26
2399,70,0.5,0.6,4072.31,19072.31,15000.00,3,977,1.07,4.17,6408.87,32.77,27.15,8.34,0.25
2400,75,0.5,0.6,4046.22,19046.22,15000.00,3,977,1.07,4.14,6409.51,32.81,26.97,8.29,0.25
2401,80,0.5,0.6,4065.80,19065.80,15000.00,3,977,1.07,4.16,6406.31,32.76,27.11,8.32,0.25
2402,85,0.5,0.6,4026.53,19026.53,15000.00,3,977,1.07,4.12,6394.54,32.79,26.84,8.25,0.25
2403,90,0.5,0.6,4119.81,19119.81,15000.00,3,977,1.07,4.22,6393.66,32.63,27.47,8.43,0.26
2404,95,0.5,0.6,4035.67,19035.67,15000.00,3,977,1.07,4.13,6341.98,32.51,26.90,8.27,0.25
2405,100,0.5,0.6,4084.36,19084.36,15000.00,3,977,1.07,4.18,6341.94,32.43,27.23,8.36,0.26
2406,25,0.1,0.65,-44.52,14955.48,15000.00,3,904,1.00,-0.05,7865.00,38.55,-0.30,-0.10,-0.00
2407,30,0.1,0.65,-1938.95,13061.05,15000.00,3,903,0.96,-2.15,7341.37,38.47,-12.93,-4.51,-0.12
2408,35,0.1,0.65,-1951.01,13048.99,15000.00,3,903,0.96,-2.16,7326.62,38.40,-13.01,-4.54,-0.12
2409,40,0.1,0.65,-1951.38,13048.62,15000.00,3,904,0.96,-2.16,7260.66,38.09,-13.01,-4.54,-0.12
2410,45,0.1,0.65,-2037.67,12962.33,15000.00,3,900,0.96,-2.26,7352.32,38.56,-13.58,-4.75,-0.12
2411,55,0.1,0.65,826.28,15826.28,15000.00,3,901,1.01,0.92,6081.42,31.92,5.51,1.80,0.06
2412,60,0.1,0.65,-1681.81,13318.19,15000.00,3,900,0.97,-1.87,7425.90,38.98,-11.21,-3.89,-0.10
2413,65,0.1,0.65,-2211.28,12788.72,15000.00,3,886,0.96,-2.50,7939.96,41.67,-14.74,-5.18,-0.12
2414,75,0.1,0.65,-2226.70,12773.30,15000.00,3,886,0.96,-2.51,7953.71,41.74,-14.84,-5.22,-0.13
2415,85,0.1,0.65,-2211.95,12788.05,15000.00,3,887,0.96,-2.49,7899.00,41.46,-14.75,-5.18,-0.12
2416,90,0.1,0.65,-2216.55,12783.45,15000.00,3,886,0.96,-2.50,7941.06,41.68,-14.78,-5.19,-0.12
2417,25,0.15,0.65,-2161.45,12838.55,15000.00,3,900,0.96,-2.40,7657.31,39.97,-14.41,-5.05,-0.13
2418,30,0.15,0.65,450.44,15450.44,15000.00,3,902,1.01,0.50,6271.92,32.82,3.00,0.99,0.03
2419,35,0.15,0.65,503.18,15503.18,15000.00,3,902,1.01,0.56,6237.83,32.64,3.35,1.11,0.03
2420,40,0.15,0.65,384.17,15384.17,15000.00,3,902,1.01,0.43,6229.09,32.59,2.56,0.85,0.03
2421,45,0.15,0.65,200.03,15200.03,15000.00,3,899,1.00,0.22,5336.51,27.92,1.33,0.44,0.02
2422,55,0.15,0.65,190.64,15190.64,15000.00,3,898,1.00,0.21,5345.70,27.97,1.27,0.42,0.02
2423,60,0.15,0.65,-2113.68,12886.32,15000.00,3,897,0.96,-2.36,7465.02,39.07,-14.09,-4.94,-0.13
2424,25,0.2,0.65,-2815.91,12184.09,15000.00,3,901,0.95,-3.13,8076.36,39.89,-18.77,-6.70,-0.17
2425,30,0.2,0.65,-2340.58,12659.42,15000.00,3,902,0.96,-2.59,6410.53,33.64,-15.60,-5.50,-0.16
2426,35,0.2,0.65,-381.22,14618.78,15000.00,3,902,0.99,-0.42,6066.03,31.84,-2.54,-0.85,-0.03
2427,40,0.2,0.65,-420.77,14579.23,15000.00,3,902,0.99,-0.47,6105.46,32.04,-2.81,-0.94,-0.03
2428,45,0.2,0.65,-503.45,14496.55,15000.00,3,899,0.99,-0.56,6186.14,32.47,-3.36,-1.13,-0.03
2429,55,0.2,0.65,-566.60,14433.40,15000.00,3,898,0.99,-0.63,6253.47,32.82,-3.78,-1.28,-0.04
2430,30,0.25,0.65,-2575.20,12424.80,15000.00,3,901,0.96,-2.86,6609.75,34.75,-17.17,-6.09,-0.18
2431,35,0.25,0.65,-558.25,14441.75,15000.00,3,901,0.99,-0.62,6223.69,32.71,-3.72,-1.26,-0.04
2432,40,0.25,0.65,-590.72,14409.28,15000.00,3,901,0.99,-0.66,6259.31,32.90,-3.94,-1.33,-0.04
2433,45,0.25,0.65,-843.90,14156.10,15000.00,3,899,0.99,-0.94,6514.81,34.24,-5.63,-1.91,-0.06
2434,55,0.25,0.65,-887.90,14112.10,15000.00,3,898,0.98,-0.99,6563.56,34.48,-5.92,-2.01,-0.06
2435,20,0.3,0.65,-1169.89,13830.11,15000.00,3,894,0.98,-1.31,7673.63,39.23,-7.80,-2.67,-0.07
2436,25,0.3,0.65,1821.68,16821.68,15000.00,3,895,1.03,2.04,5293.07,26.84,12.14,3.89,0.14
2437,30,0.3,0.65,2136.62,17136.62,15000.00,3,896,1.04,2.38,5157.17,26.05,14.24,4.54,0.17
2438,35,0.3,0.65,4793.06,19793.06,15000.00,3,897,1.08,5.34,4157.43,19.37,31.95,9.68,0.50
2439,40,0.3,0.65,4724.65,19724.65,15000.00,3,897,1.08,5.27,4206.67,19.62,31.50,9.56,0.49
2440,45,0.3,0.65,4728.79,19728.79,15000.00,3,897,1.08,5.27,4210.22,19.63,31.53,9.56,0.49
2441,50,0.3,0.65,1746.29,16746.29,15000.00,3,881,1.03,1.98,5333.56,27.22,11.64,3.74,0.14
2442,55,0.3,0.65,4697.59,19697.59,15000.00,3,896,1.08,5.24,4236.60,19.75,31.32,9.51,0.48
2443,60,0.3,0.65,2164.14,17164.14,15000.00,3,895,1.04,2.42,4956.44,25.25,14.43,4.59,0.18
2444,65,0.3,0.65,-1596.13,13403.87,15000.00,3,876,0.97,-1.82,6974.44,35.74,-10.64,-3.68,-0.10
2445,70,0.3,0.65,-1583.53,13416.47,15000.00,3,875,0.97,-1.81,6967.44,35.70,-10.56,-3.65,-0.10
2446,75,0.3,0.65,-1603.80,13396.20,15000.00,3,875,0.97,-1.83,6980.03,35.78,-10.69,-3.70,-0.10
2447,80,0.3,0.65,-1602.38,13397.62,15000.00,3,875,0.97,-1.83,6984.91,35.79,-10.68,-3.70,-0.10
2448,85,0.3,0.65,-1596.01,13403.99,15000.00,3,875,0.97,-1.82,7018.94,35.89,-10.64,-3.68,-0.10
2449,90,0.3,0.65,-1573.83,13426.17,15000.00,3,875,0.97,-1.80,7017.53,35.84,-10.49,-3.63,-0.10
2450,95,0.3,0.65,-1606.58,13393.42,15000.00,3,876,0.97,-1.83,7029.54,35.94,-10.71,-3.71,-0.10
2451,100,0.3,0.65,-1585.92,13414.08,15000.00,3,875,0.97,-1.81,7007.89,35.83,-10.57,-3.66,-0.10
2452,25,0.35,0.65,1259.80,16259.80,15000.00,3,894,1.02,1.41,5711.07,29.12,8.40,2.72,0.09
2453,30,0.35,0.65,1562.82,16562.82,15000.00,3,895,1.03,1.75,5637.91,28.64,10.42,3.36,0.12
2454,35,0.35,0.65,4319.89,19319.89,15000.00,3,896,1.08,4.82,4406.47,20.77,28.80,8.80,0.42
2455,40,0.35,0.65,4278.64,19278.64,15000.00,3,896,1.07,4.78,4440.73,20.94,28.52,8.72,0.42
2456,45,0.35,0.65,4267.50,19267.50,15000.00,3,896,1.07,4.76,4452.44,21.00,28.45,8.70,0.41
2457,50,0.35,0.65,1176.48,16176.48,15000.00,3,880,1.02,1.34,5822.38,29.89,7.84,2.55,0.09
2458,55,0.35,0.65,4246.83,19246.83,15000.00,3,895,1.07,4.75,4468.73,21.08,28.31,8.66,0.41
2459,60,0.35,0.65,1587.75,16587.75,15000.00,3,894,1.03,1.78,5452.04,27.93,10.58,3.41,0.12
2460,65,0.35,0.65,-2170.19,12829.81,15000.00,3,875,0.96,-2.48,7433.15,38.32,-14.47,-5.08,-0.13
2461,70,0.35,0.65,-2164.85,12835.15,15000.00,3,874,0.96,-2.48,7441.80,38.34,-14.43,-5.06,-0.13
2462,75,0.35,0.65,-2196.53,12803.47,15000.00,3,874,0.96,-2.51,7456.29,38.45,-14.64,-5.14,-0.13
2463,80,0.35,0.65,-2172.38,12827.62,15000.00,3,874,0.96,-2.49,7431.91,38.32,-14.48,-5.08,-0.13
2464,85,0.35,0.65,-2183.26,12816.74,15000.00,3,874,0.96,-2.50,7497.23,38.55,-14.56,-5.11,-0.13
2465,90,0.35,0.65,-2163.31,12836.69,15000.00,3,874,0.96,-2.48,7477.25,38.45,-14.42,-5.06,-0.13
2466,95,0.35,0.65,-2179.18,12820.82,15000.00,3,875,0.96,-2.49,7475.36,38.47,-14.53,-5.10,-0.13
2467,100,0.35,0.65,-2169.63,12830.37,15000.00,3,874,0.96,-2.48,7464.48,38.42,-14.46,-5.07,-0.13
2468,20,0.4,0.65,372.98,15372.98,15000.00,3,891,1.01,0.42,8857.53,40.77,2.49,0.82,0.02
2469,25,0.4,0.65,3226.39,18226.39,15000.00,3,892,1.06,3.62,6159.24,28.15,21.51,6.71,0.24
2470,30,0.4,0.65,3438.54,18438.54,15000.00,3,893,1.06,3.85,6097.04,27.87,22.92,7.12,0.26
2471,35,0.4,0.65,6326.59,21326.59,15000.00,3,894,1.11,7.08,4627.45,19.86,42.18,12.45,0.63
2472,40,0.4,0.65,6295.34,21295.34,15000.00,3,894,1.11,7.04,4657.91,20.00,41.97,12.39,0.62
2473,45,0.4,0.65,6268.70,21268.70,15000.00,3,894,1.11,7.01,4676.55,20.08,41.79,12.34,0.61
2474,50,0.4,0.65,3037.34,18037.34,15000.00,3,878,1.06,3.46,6287.71,29.02,20.25,6.34,0.22
2475,55,0.4,0.65,6252.05,21252.05,15000.00,3,893,1.11,7.00,4680.59,20.11,41.68,12.31,0.61
2476,60,0.4,0.65,3471.07,18471.07,15000.00,3,892,1.06,3.89,5894.34,27.15,23.14,7.18,0.26
2477,65,0.4,0.65,-279.20,14720.80,15000.00,3,873,0.99,-0.32,7726.79,35.80,-1.86,-0.62,-0.02
2478,70,0.4,0.65,-266.46,14733.54,15000.00,3,872,1.00,-0.31,7722.71,35.77,-1.78,-0.60,-0.02
2479,75,0.4,0.65,-279.45,14720.55,15000.00,3,872,0.99,-0.32,7733.45,35.82,-1.86,-0.62,-0.02
2480,80,0.4,0.65,-294.83,14705.17,15000.00,3,872,0.99,-0.34,7750.86,35.90,-1.97,-0.66,-0.02
2481,85,0.4,0.65,-285.65,14714.35,15000.00,3,872,0.99,-0.33,7802.94,36.04,-1.90,-0.64,-0.02
2482,90,0.4,0.65,-255.97,14744.03,15000.00,3,872,1.00,-0.29,7773.47,35.90,-1.71,-0.57,-0.02
2483,95,0.4,0.65,-286.38,14713.62,15000.00,3,873,0.99,-0.33,7782.46,35.98,-1.91,-0.64,-0.02
2484,100,0.4,0.65,-280.37,14719.63,15000.00,3,872,0.99,-0.32,7786.86,35.99,-1.87,-0.63,-0.02
2485,20,0.45,0.65,6367.45,21367.45,15000.00,3,884,1.12,7.20,4816.83,20.39,42.45,12.52,0.61
2486,25,0.45,0.65,9382.71,24382.71,15000.00,3,885,1.17,10.60,4818.41,18.08,62.55,17.58,0.97
2487,30,0.45,0.65,9471.56,24471.56,15000.00,3,885,1.17,10.70,4871.55,18.29,63.14,17.72,0.97
2488,35,0.45,0.65,9488.76,24488.76,15000.00,3,885,1.17,10.72,4856.65,18.23,63.26,17.75,0.97
2489,40,0.45,0.65,9450.54,24450.54,15000.00,3,885,1.17,10.68,4907.39,18.42,63.00,17.69,0.96
2490,45,0.45,0.65,9444.03,24444.03,15000.00,3,885,1.17,10.67,4916.74,18.45,62.96,17.68,0.96
2491,50,0.45,0.65,6099.60,21099.60,15000.00,3,872,1.11,6.99,4928.43,21.14,40.66,12.05,0.57
2492,55,0.45,0.65,9423.43,24423.43,15000.00,3,884,1.17,10.66,4930.09,18.51,62.82,17.64,0.95
2493,60,0.45,0.65,6420.05,21420.05,15000.00,3,883,1.12,7.27,4920.66,20.83,42.80,12.61,0.61
2494,65,0.45,0.65,2757.34,17757.34,15000.00,3,867,1.05,3.18,6385.99,27.44,18.38,5.79,0.21
2495,70,0.45,0.65,2778.42,17778.42,15000.00,3,866,1.05,3.21,6375.45,27.38,18.52,5.83,0.21
2496,75,0.45,0.65,2748.92,17748.92,15000.00,3,866,1.05,3.17,6385.78,27.44,18.33,5.77,0.21
2497,80,0.45,0.65,2763.92,17763.92,15000.00,3,866,1.05,3.19,6389.38,27.44,18.43,5.80,0.21
2498,85,0.45,0.65,2777.53,17777.53,15000.00,3,866,1.05,3.21,6383.65,27.40,18.52,5.83,0.21
2499,90,0.45,0.65,2789.27,17789.27,15000.00,3,866,1.05,3.22,6376.50,27.37,18.60,5.85,0.21
2500,95,0.45,0.65,2757.15,17757.15,15000.00,3,867,1.05,3.18,6397.74,27.47,18.38,5.79,0.21
2501,100,0.45,0.65,2790.99,17790.99,15000.00,3,866,1.05,3.22,6387.95,27.40,18.61,5.85,0.21
2502,20,0.5,0.65,9051.85,24051.85,15000.00,3,882,1.17,10.26,5037.93,19.04,60.35,17.04,0.89
2503,25,0.5,0.65,9056.82,24056.82,15000.00,3,882,1.17,10.27,5037.32,19.03,60.38,17.05,0.90
2504,30,0.5,0.65,9155.99,24155.99,15000.00,3,882,1.17,10.38,5099.19,19.26,61.04,17.21,0.89
2505,35,0.5,0.65,9168.36,24168.36,15000.00,3,882,1.17,10.39,5075.52,19.18,61.12,17.23,0.90
2506,40,0.5,0.65,9123.95,24123.95,15000.00,3,882,1.17,10.34,5115.73,19.33,60.83,17.16,0.89
2507,45,0.5,0.65,9106.58,24106.58,15000.00,3,882,1.17,10.32,5133.49,19.40,60.71,17.13,0.88
2508,50,0.5,0.65,9109.48,24109.48,15000.00,3,881,1.17,10.34,5129.85,19.39,60.73,17.14,0.88
2509,55,0.5,0.65,9084.06,24084.06,15000.00,3,881,1.17,10.31,5153.56,19.48,60.56,17.10,0.88
2510,60,0.5,0.65,9082.89,24082.89,15000.00,3,881,1.17,10.31,5154.80,19.48,60.55,17.10,0.88
2511,65,0.5,0.65,5789.64,20789.64,15000.00,3,876,1.11,6.61,6534.61,24.70,38.60,11.49,0.47
2512,70,0.5,0.65,5802.48,20802.48,15000.00,3,875,1.11,6.63,6521.93,24.65,38.68,11.52,0.47
2513,75,0.5,0.65,5784.28,20784.28,15000.00,3,875,1.11,6.61,6540.53,24.72,38.56,11.48,0.46
2514,80,0.5,0.65,5789.95,20789.95,15000.00,3,875,1.11,6.62,6542.13,24.72,38.60,11.49,0.46
2515,85,0.5,0.65,5792.64,20792.64,15000.00,3,875,1.11,6.62,6533.52,24.69,38.62,11.50,0.47
2516,90,0.5,0.65,5779.78,20779.78,15000.00,3,875,1.11,6.61,6546.78,24.74,38.53,11.48,0.46
2517,95,0.5,0.65,5780.72,20780.72,15000.00,3,876,1.11,6.60,6553.74,24.76,38.54,11.48,0.46
2518,100,0.5,0.65,5805.41,20805.41,15000.00,3,875,1.11,6.63,6531.83,24.68,38.70,11.52,0.47
2519,25,0.1,0.7,-1969.48,13030.52,15000.00,3,805,0.97,-2.45,7280.40,35.90,-13.13,-4.58,-0.13
2520,30,0.1,0.7,-702.85,14297.15,15000.00,3,807,0.99,-0.87,6489.05,31.27,-4.69,-1.59,-0.05
2521,35,0.1,0.7,3590.11,18590.11,15000.00,3,807,1.06,4.45,5676.91,26.96,23.93,7.41,0.27
2522,40,0.1,0.7,3784.37,18784.37,15000.00,3,805,1.07,4.70,5195.70,25.02,25.23,7.79,0.31
2523,45,0.1,0.7,3749.55,18749.55,15000.00,3,805,1.06,4.66,5257.19,25.28,25.00,7.72,0.31
2524,50,0.1,0.7,455.30,15455.30,15000.00,3,792,1.01,0.57,6279.64,31.22,3.04,1.00,0.03
2525,55,0.1,0.7,3737.25,18737.25,15000.00,3,804,1.06,4.65,5236.08,25.22,24.92,7.70,0.31
2526,60,0.1,0.7,1105.09,16105.09,15000.00,3,803,1.02,1.38,5656.09,28.09,7.37,2.40,0.09
2527,65,0.1,0.7,439.58,15439.58,15000.00,3,791,1.01,0.56,5990.87,29.95,2.93,0.97,0.03
2528,70,0.1,0.7,354.67,15354.67,15000.00,3,794,1.01,0.45,5943.46,29.73,2.36,0.78,0.03
2529,75,0.1,0.7,373.80,15373.80,15000.00,3,794,1.01,0.47,5923.32,29.63,2.49,0.82,0.03
2530,80,0.1,0.7,340.95,15340.95,15000.00,3,791,1.01,0.43,5947.88,29.77,2.27,0.75,0.03
2531,85,0.1,0.7,369.48,15369.48,15000.00,3,791,1.01,0.47,6006.29,29.92,2.46,0.81,0.03
2532,90,0.1,0.7,497.32,15497.32,15000.00,3,793,1.01,0.63,5897.00,29.29,3.32,1.09,0.04
2533,95,0.1,0.7,398.69,15398.69,15000.00,3,795,1.01,0.50,5929.92,29.55,2.66,0.88,0.03
2534,100,0.1,0.7,-1957.16,13042.84,15000.00,3,787,0.96,-2.49,5810.99,33.04,-13.05,-4.55,-0.14
2535,25,0.15,0.7,-2761.76,12238.24,15000.00,3,805,0.95,-3.43,7954.03,39.46,-18.41,-6.56,-0.17
